"Main";"Middle";"Sub";"Main";"Middle";"Sub"
 ; ;"RES_SP2-39_BODEGA 4 - PASILLO 12 BODEGA 3";"9";"2";"161"
 ; ;"DT_SP2-40_BODEGA 4 - PASILLO 11 BODEGA 3";"9";"2";"162"
 ; ;"LM_SP2-40_BODEGA 4 - PASILLO 11 BODEGA 3";"9";"2";"163"
 ; ;"SET LM_SP2-40_BODEGA 4 - PASILLO 11 BODEGA 3";"9";"2";"164"
 ; ;"BLQ_SP2-40_BODEGA 4 - PASILLO 11 BODEGA 3";"9";"2";"165"
 ; ;"TS DT_SP2-40_BODEGA 4 - PASILLO 11 BODEGA 3";"9";"2";"166"
 ; ;"TS AU_SP2-40_BODEGA 4 - PASILLO 11 BODEGA 3";"9";"2";"167"
 ; ;"RES_SP2-40_BODEGA 4 - PASILLO 11 BODEGA 3";"9";"2";"168"
 ; ;"DT_SP2-41_BODEGA 4 - PASILLO 10 BODEGA 3";"9";"2";"169"
 ; ;"LM_SP2-41_BODEGA 4 - PASILLO 10 BODEGA 3";"9";"2";"170"
 ; ;"SET LM_SP2-41_BODEGA 4 - PASILLO 10 BODEGA 3";"9";"2";"171"
 ; ;"BLQ_SP2-41_BODEGA 4 - PASILLO 10 BODEGA 3";"9";"2";"172"
 ; ;"TS DT_SP2-41_BODEGA 4 - PASILLO 10 BODEGA 3";"9";"2";"173"
 ; ;"TS AU_SP2-41_BODEGA 4 - PASILLO 10 BODEGA 3";"9";"2";"174"
 ; ;"RES_SP2-41_BODEGA 4 - PASILLO 10 BODEGA 3";"9";"2";"175"
 ; ;"DT_SP2-42_BODEGA 4 - PASILLO 09 BODEGA 3";"9";"2";"176"
 ; ;"LM_SP2-42_BODEGA 4 - PASILLO 09 BODEGA 3";"9";"2";"177"
 ; ;"SET LM_SP2-42_BODEGA 4 - PASILLO 09 BODEGA 3";"9";"2";"178"
 ; ;"BLQ_SP2-42_BODEGA 4 - PASILLO 09 BODEGA 3";"9";"2";"179"
 ; ;"TS DT_SP2-42_BODEGA 4 - PASILLO 09 BODEGA 3";"9";"2";"180"
 ; ;"TS AU_SP2-42_BODEGA 4 - PASILLO 09 BODEGA 3";"9";"2";"181"
 ; ;"RES_SP2-42_BODEGA 4 - PASILLO 09 BODEGA 3";"9";"2";"182"
 ;"Q.GTC3"; ;"9";"3";""
 ; ;"DT_SP1-08_BODEGA 1 -  ZONA ESCALERAS DE EMERGENCIA";"9";"3";"1"
 ; ;"LM_SP1-08_BODEGA 1 -  ZONA ESCALERAS DE EMERGENCIA";"9";"3";"2"
 ; ;"SET LM_SP1-08_BODEGA 1 -  ZONA ESCALERAS DE EMERGENCIA";"9";"3";"3"
 ; ;"BLQ_SP1-08_BODEGA 1 -  ZONA ESCALERAS DE EMERGENCIA";"9";"3";"4"
 ; ;"TS DT_SP1-08_BODEGA 1 -  ZONA ESCALERAS DE EMERGENCIA";"9";"3";"5"
 ; ;"TS AU_SP1-08_BODEGA 1 -  ZONA ESCALERAS DE EMERGENCIA";"9";"3";"6"
 ; ;"RES_SP1-08_BODEGA 1 -  ZONA ESCALERAS DE EMERGENCIA";"9";"3";"7"
 ; ;"DT_SP1-09_BODEGA 1 -  MUELLES BODEGA 1";"9";"3";"8"
 ; ;"LM_SP1-09_BODEGA 1 -  MUELLES BODEGA 1";"9";"3";"9"
 ; ;"SET LM_SP1-09_BODEGA 1 -  MUELLES BODEGA 1";"9";"3";"10"
 ; ;"BLQ_SP1-09_BODEGA 1 -  MUELLES BODEGA 1";"9";"3";"11"
 ; ;"TS DT_SP1-09_BODEGA 1 -  MUELLES BODEGA 1";"9";"3";"12"
 ; ;"TS AU_SP1-09_BODEGA 1 -  MUELLES BODEGA 1";"9";"3";"13"
 ; ;"RES_SP1-09_BODEGA 1 -  MUELLES BODEGA 1";"9";"3";"14"
 ; ;"DT_SP1-10_BODEGA 1 - MUELLES BODEGA 1/2";"9";"3";"15"
 ; ;"LM_SP1-10_BODEGA 1 - MUELLES BODEGA 1/2";"9";"3";"16"
 ; ;"SET LM_SP1-10_BODEGA 1 - MUELLES BODEGA 1/2";"9";"3";"17"
 ; ;"BLQ_SP1-10_BODEGA 1 - MUELLES BODEGA 1/2";"9";"3";"18"
 ; ;"TS DT_SP1-10_BODEGA 1 - MUELLES BODEGA 1/2";"9";"3";"19"
 ; ;"TS AU_SP1-10_BODEGA 1 - MUELLES BODEGA 1/2";"9";"3";"20"
 ; ;"RES_SP1-10_BODEGA 1 - MUELLES BODEGA 1/2";"9";"3";"21"
 ; ;"DT_SP1-11_BODEGA 1 - MUELLES BODEGA 2";"9";"3";"22"
 ; ;"LM_SP1-11_BODEGA 1 - MUELLES BODEGA 2";"9";"3";"23"
 ; ;"SET LM_SP1-11_BODEGA 1 - MUELLES BODEGA 2";"9";"3";"24"
 ; ;"BLQ_SP1-11_BODEGA 1 - MUELLES BODEGA 2";"9";"3";"25"
 ; ;"TS DT_SP1-11_BODEGA 1 - MUELLES BODEGA 2";"9";"3";"26"
 ; ;"TS AU_SP1-11_BODEGA 1 - MUELLES BODEGA 2";"9";"3";"27"
 ; ;"RES_SP1-11_BODEGA 1 - MUELLES BODEGA 2";"9";"3";"28"
 ; ;"DT_SP1-12_BODEGA 1 - PALETS BODEGA 1";"9";"3";"29"
 ; ;"LM_SP1-12_BODEGA 1 - PALETS BODEGA 1";"9";"3";"30"
 ; ;"SET LM_SP1-12_BODEGA 1 - PALETS BODEGA 1";"9";"3";"31"
 ; ;"BLQ_SP1-12_BODEGA 1 - PALETS BODEGA 1";"9";"3";"32"
 ; ;"TS DT_SP1-12_BODEGA 1 - PALETS BODEGA 1";"9";"3";"33"
 ; ;"TS AU_SP1-12_BODEGA 1 - PALETS BODEGA 1";"9";"3";"34"
 ; ;"RES_SP1-12_BODEGA 1 - PALETS BODEGA 1";"9";"3";"35"
 ; ;"DT_SP1-13_BODEGA 1 - PALETS BODEGA 1";"9";"3";"36"
 ; ;"LM_SP1-13_BODEGA 1 - PALETS BODEGA 1";"9";"3";"37"
 ; ;"SET LM_SP1-13_BODEGA 1 - PALETS BODEGA 1";"9";"3";"38"
 ; ;"BLQ_SP1-13_BODEGA 1 - PALETS BODEGA 1";"9";"3";"39"
 ; ;"TS DT_SP1-13_BODEGA 1 - PALETS BODEGA 1";"9";"3";"40"
 ; ;"TS AU_SP1-13_BODEGA 1 - PALETS BODEGA 1";"9";"3";"41"
 ; ;"RES_SP1-13_BODEGA 1 - PALETS BODEGA 1";"9";"3";"42"
 ; ;"DT_SP1-14_BODEGA 1 - PALETS BODEGA 1";"9";"3";"43"
 ; ;"LM_SP1-14_BODEGA 1 - PALETS BODEGA 1";"9";"3";"44"
 ; ;"SET LM_SP1-14_BODEGA 1 - PALETS BODEGA 1";"9";"3";"45"
 ; ;"BLQ_SP1-14_BODEGA 1 - PALETS BODEGA 1";"9";"3";"46"
 ; ;"TS DT_SP1-14_BODEGA 1 - PALETS BODEGA 1";"9";"3";"47"
 ; ;"TS AU_SP1-14_BODEGA 1 - PALETS BODEGA 1";"9";"3";"48"
 ; ;"RES_SP1-14_BODEGA 1 - PALETS BODEGA 1";"9";"3";"49"
 ; ;"DT_SP2-15_BODEGA 1 -  PASILLO 13 - BODEGA 1";"9";"3";"50"
 ; ;"LM_SP2-15_BODEGA 1 -  PASILLO 13 - BODEGA 1";"9";"3";"51"
 ; ;"SET LM_SP2-15_BODEGA 1 -  PASILLO 13 - BODEGA 1";"9";"3";"52"
 ; ;"BLQ_SP2-15_BODEGA 1 -  PASILLO 13 - BODEGA 1";"9";"3";"53"
 ; ;"TS DT_SP2-15_BODEGA 1 -  PASILLO 13 - BODEGA 1";"9";"3";"54"
 ; ;"TS AU_SP2-15_BODEGA 1 -  PASILLO 13 - BODEGA 1";"9";"3";"55"
 ; ;"RES_SP2-15_BODEGA 1 -  PASILLO 13 - BODEGA 1";"9";"3";"56"
 ; ;"DT_SP2-16_BODEGA 1 - PASILLO 14 - BODEGA 1";"9";"3";"57"
 ; ;"LM_SP2-16_BODEGA 1 - PASILLO 14 - BODEGA 1";"9";"3";"58"
 ; ;"SET LM_SP2-16_BODEGA 1 - PASILLO 14 - BODEGA 1";"9";"3";"59"
 ; ;"BLQ_SP2-16_BODEGA 1 - PASILLO 14 - BODEGA 1";"9";"3";"60"
 ; ;"TS DT_SP2-16_BODEGA 1 - PASILLO 14 - BODEGA 1";"9";"3";"61"
 ; ;"TS AU_SP2-16_BODEGA 1 - PASILLO 14 - BODEGA 1";"9";"3";"62"
 ; ;"RES_SP2-16_BODEGA 1 - PASILLO 14 - BODEGA 1";"9";"3";"63"
 ; ;"DT_SP2-17_BODEGA 1 - PASILLO 15 - BODEGA 1";"9";"3";"64"
 ; ;"LM_SP2-17_BODEGA 1 - PASILLO 15 - BODEGA 1";"9";"3";"65"
 ; ;"SET LM_SP2-17_BODEGA 1 - PASILLO 15 - BODEGA 1";"9";"3";"66"
 ; ;"BLQ_SP2-17_BODEGA 1 - PASILLO 15 - BODEGA 1";"9";"3";"67"
 ; ;"TS DT_SP2-17_BODEGA 1 - PASILLO 15 - BODEGA 1";"9";"3";"68"
 ; ;"TS AU_SP2-17_BODEGA 1 - PASILLO 15 - BODEGA 1";"9";"3";"69"
 ; ;"RES_SP2-17_BODEGA 1 - PASILLO 15 - BODEGA 1";"9";"3";"70"
 ; ;"DT_SP2-18_BODEGA 1 - PASILLO 16 - BODEGA 1";"9";"3";"71"
 ; ;"LM_SP2-18_BODEGA 1 - PASILLO 16 - BODEGA 1";"9";"3";"72"
 ; ;"SET LM_SP2-18_BODEGA 1 - PASILLO 16 - BODEGA 1";"9";"3";"73"
 ; ;"BLQ_SP2-18_BODEGA 1 - PASILLO 16 - BODEGA 1";"9";"3";"74"
 ; ;"TS DT_SP2-18_BODEGA 1 - PASILLO 16 - BODEGA 1";"9";"3";"75"
 ; ;"TS AU_SP2-18_BODEGA 1 - PASILLO 16 - BODEGA 1";"9";"3";"76"
 ; ;"RES_SP2-18_BODEGA 1 - PASILLO 16 - BODEGA 1";"9";"3";"77"
 ; ;"DT_SP2-19_BODEGA 1 - PASILLO 17 - BODEGA 1";"9";"3";"78"
 ; ;"LM_SP2-19_BODEGA 1 - PASILLO 17 - BODEGA 1";"9";"3";"79"
 ; ;"SET LM_SP2-19_BODEGA 1 - PASILLO 17 - BODEGA 1";"9";"3";"80"
 ; ;"BLQ_SP2-19_BODEGA 1 - PASILLO 17 - BODEGA 1";"9";"3";"81"
 ; ;"TS DT_SP2-19_BODEGA 1 - PASILLO 17 - BODEGA 1";"9";"3";"82"
 ; ;"TS AU_SP2-19_BODEGA 1 - PASILLO 17 - BODEGA 1";"9";"3";"83"
 ; ;"RES_SP2-19_BODEGA 1 - PASILLO 17 - BODEGA 1";"9";"3";"84"
 ; ;"DT_SP1-15_BODEGA 2 - ZONA MUELLES/PALTES BODEGA 2";"9";"3";"85"
 ; ;"LM_SP1-15_BODEGA 2 - ZONA MUELLES/PALTES BODEGA 2";"9";"3";"86"
 ; ;"SET LM_SP1-15_BODEGA 2 - ZONA MUELLES/PALTES BODEGA 2";"9";"3";"87"
 ; ;"BLQ_SP1-15_BODEGA 2 - ZONA MUELLES/PALTES BODEGA 2";"9";"3";"88"
 ; ;"TS DT_SP1-15_BODEGA 2 - ZONA MUELLES/PALTES BODEGA 2";"9";"3";"89"
 ; ;"TS AU_SP1-15_BODEGA 2 - ZONA MUELLES/PALTES BODEGA 2";"9";"3";"90"
 ; ;"RES_SP1-15_BODEGA 2 - ZONA MUELLES/PALTES BODEGA 2";"9";"3";"91"
 ; ;"DT_SP1-16_BODEGA 2 - ZONA MUELLES/PALTES BODEGA 2";"9";"3";"92"
 ; ;"LM_SP1-16_BODEGA 2 - ZONA MUELLES/PALTES BODEGA 2";"9";"3";"93"
 ; ;"SET LM_SP1-16_BODEGA 2 - ZONA MUELLES/PALTES BODEGA 2";"9";"3";"94"
 ; ;"BLQ_SP1-16_BODEGA 2 - ZONA MUELLES/PALTES BODEGA 2";"9";"3";"95"
 ; ;"TS DT_SP1-16_BODEGA 2 - ZONA MUELLES/PALTES BODEGA 2";"9";"3";"96"
 ; ;"TS AU_SP1-16_BODEGA 2 - ZONA MUELLES/PALTES BODEGA 2";"9";"3";"97"
 ; ;"RES_SP1-16_BODEGA 2 - ZONA MUELLES/PALTES BODEGA 2";"9";"3";"98"
 ; ;"DT_SP2-20_BODEGA 2 - PASILLO 18 - BODEGA 2";"9";"3";"99"
 ; ;"LM_SP2-20_BODEGA 2 - PASILLO 18 - BODEGA 2";"9";"3";"100"
 ; ;"SET LM_SP2-20_BODEGA 2 - PASILLO 18 - BODEGA 2";"9";"3";"101"
 ; ;"BLQ_SP2-20_BODEGA 2 - PASILLO 18 - BODEGA 2";"9";"3";"102"
 ; ;"TS DT_SP2-20_BODEGA 2 - PASILLO 18 - BODEGA 2";"9";"3";"103"
 ; ;"TS AU_SP2-20_BODEGA 2 - PASILLO 18 - BODEGA 2";"9";"3";"104"
 ; ;"RES_SP2-20_BODEGA 2 - PASILLO 18 - BODEGA 2";"9";"3";"105"
 ; ;"DT_SP2-21_BODEGA 2 - PASILLO 19 - BODEGA 2";"9";"3";"106"
 ; ;"LM_SP2-21_BODEGA 2 - PASILLO 19 - BODEGA 2";"9";"3";"107"
 ; ;"SET LM_SP2-21_BODEGA 2 - PASILLO 19 - BODEGA 2";"9";"3";"108"
 ; ;"BLQ_SP2-21_BODEGA 2 - PASILLO 19 - BODEGA 2";"9";"3";"109"
 ; ;"TS DT_SP2-21_BODEGA 2 - PASILLO 19 - BODEGA 2";"9";"3";"110"
 ; ;"TS AU_SP2-21_BODEGA 2 - PASILLO 19 - BODEGA 2";"9";"3";"111"
 ; ;"RES_SP2-21_BODEGA 2 - PASILLO 19 - BODEGA 2";"9";"3";"112"
 ; ;"DT_SP2-22_BODEGA 2 - PASILLO 20 - BODEGA 2";"9";"3";"113"
 ; ;"LM_SP2-22_BODEGA 2 - PASILLO 20 - BODEGA 2";"9";"3";"114"
 ; ;"SET LM_SP2-22_BODEGA 2 - PASILLO 20 - BODEGA 2";"9";"3";"115"
 ; ;"BLQ_SP2-22_BODEGA 2 - PASILLO 20 - BODEGA 2";"9";"3";"116"
 ; ;"TS DT_SP2-22_BODEGA 2 - PASILLO 20 - BODEGA 2";"9";"3";"117"
 ; ;"TS AU_SP2-22_BODEGA 2 - PASILLO 20 - BODEGA 2";"9";"3";"118"
 ; ;"RES_SP2-22_BODEGA 2 - PASILLO 20 - BODEGA 2";"9";"3";"119"
 ; ;"DT_SP4-01_MEZZANINE";"9";"3";"120"
 ; ;"LM_SP4-01_MEZZANINE";"9";"3";"121"
 ; ;"SET LM_SP4-01_MEZZANINE";"9";"3";"122"
 ; ;"BLQ_SP4-01_MEZZANINE";"9";"3";"123"
 ; ;"TS DT_SP4-01_MEZZANINE";"9";"3";"124"
 ; ;"TS AU_SP4-01_MEZZANINE";"9";"3";"125"
 ; ;"RES_SP4-01_MEZZANINE";"9";"3";"126"
 ;"Q.GTC4"; ;"9";"4";""
 ; ;"9/4/61";"9";"4";"0"
 ; ;"DT_SP4-01_MEZZANINE";"9";"4";"1"
 ; ;"LM_SP4-01_MEZZANINE";"9";"4";"2"
 ; ;"SET LM_SP4-01_MEZZANINE";"9";"4";"3"
 ; ;"TS AU_SP4-01_MEZZANINE";"9";"4";"4"
 ; ;"RES_SP4-01_MEZZANINE";"9";"4";"5"
 ; ;"DT_SP4-02_MEZZANINE";"9";"4";"6"
 ; ;"LM_SP4-02_MEZZANINE";"9";"4";"7"
 ; ;"SET LM_SP4-02_MEZZANINE";"9";"4";"8"
 ; ;"TS DT_SP4-02_MEZZANINE";"9";"4";"9"
 ; ;"RES_SP4-02_MEZZANINE";"9";"4";"10"
 ; ;"DT_SP4-03_MEZZANINE";"9";"4";"11"
 ; ;"LM_SP4-03_MEZZANINE";"9";"4";"12"
 ; ;"SET LM_SP4-03_MEZZANINE";"9";"4";"13"
 ; ;"TS DT_SP4-03_MEZZANINE";"9";"4";"14"
 ; ;"TS AU_SP4-03_MEZZANINE";"9";"4";"15"
 ; ;"DT_SP4-04_MEZZANINE";"9";"4";"16"
 ; ;"LM_SP4-04_MEZZANINE";"9";"4";"17"
 ; ;"SET LM_SP4-04_MEZZANINE";"9";"4";"18"
 ; ;"TS DT_SP4-04_MEZZANINE";"9";"4";"19"
 ; ;"TS AU_SP4-04_MEZZANINE";"9";"4";"20"
 ; ;"DT_SP4-05_MEZZANINE";"9";"4";"21"
 ; ;"LM_SP4-05_MEZZANINE";"9";"4";"22"
 ; ;"SET LM_SP4-05_MEZZANINE";"9";"4";"23"
 ; ;"TS DT_SP4-05_MEZZANINE";"9";"4";"24"
 ; ;"TS AU_SP4-05_MEZZANINE";"9";"4";"25"
 ; ;"RES_SP4-05_MEZZANINE";"9";"4";"26"
 ; ;"DT_SP5-03_MEZZANINE";"9";"4";"37"
 ; ;"LM_SP5-03_MEZZANINE";"9";"4";"38"
 ; ;"SET LM_SP5-03_MEZZANINE";"9";"4";"39"
 ; ;"TS DT_SP5-03_MEZZANINE";"9";"4";"40"
 ; ;"TS AU_SP5-03_MEZZANINE";"9";"4";"41"
 ; ;"RES_SP5-03_MEZZANINE";"9";"4";"42"
 ; ;"DT_SP5-04_MEZZANINE";"9";"4";"43"
 ; ;"LM_SP5-04_MEZZANINE";"9";"4";"44"
 ; ;"SET LM_SP5-04_MEZZANINE";"9";"4";"45"
 ; ;"TS DT_SP5-04_MEZZANINE";"9";"4";"46"
 ; ;"RES_SP5-04_MEZZANINE";"9";"4";"47"
 ; ;"DT_SP5-05_MEZZANINE";"9";"4";"48"
 ; ;"LM_SP5-05_MEZZANINE";"9";"4";"49"
 ; ;"SET LM_SP5-05_MEZZANINE";"9";"4";"50"
 ; ;"TS DT_SP5-05_MEZZANINE";"9";"4";"51"
 ; ;"TS AU_SP5-05_MEZZANINE";"9";"4";"52"
 ; ;"DT_SP6-01_MEZZANINE";"9";"4";"53"
 ; ;"LM_SP6-01_MEZZANINE";"9";"4";"54"
 ; ;"SET LM_SP6-01_MEZZANINE";"9";"4";"55"
 ; ;"TS DT_SP6-01_MEZZANINE";"9";"4";"56"
 ; ;"TS AU_SP6-01_MEZZANINE";"9";"4";"57"
 ; ;"RES_SP6-01_MEZZANINE";"9";"4";"58"
 ; ;"DT_SP6-02_MEZZANINE";"9";"4";"59"
 ; ;"LM_SP6-02_MEZZANINE";"9";"4";"60"
 ; ;"SET LM_SP6-02_MEZZANINE";"9";"4";"61"
 ; ;"TS DT_SP6-02_MEZZANINE";"9";"4";"62"
 ; ;"TS AU_SP6-02_MEZZANINE";"9";"4";"63"
 ; ;"RES_SP6-02_MEZZANINE";"9";"4";"64"
 ; ;"DT_SENSORES PASILLOS MEZANINNE";"9";"4";"65"
 ;"Q.GTC5"; ;"9";"5";""
 ; ;"DT_SP5-01_CASINO";"9";"5";"1"
 ; ;"LM_SP5-01_CASINO";"9";"5";"2"
 ; ;"SET LM_SP5-01_CASINO";"9";"5";"3"
 ; ;"BLQ_SP5-01_CASINO";"9";"5";"4"
 ; ;"TS DT_SP5-01_CASINO";"9";"5";"5"
 ; ;"TS AU_SP5-01_CASINO";"9";"5";"6"
 ; ;"RES_SP5-01_CASINO";"9";"5";"7"
 ; ;"DT_SP5-02_CASINO";"9";"5";"8"
 ; ;"LM_SP5-02_CASINO";"9";"5";"9"
 ; ;"SET LM_SP5-02_CASINO";"9";"5";"10"
 ; ;"BLQ_SP5-02_CASINO";"9";"5";"11"
 ; ;"TS DT_SP5-02_CASINO";"9";"5";"12"
 ; ;"TS AU_SP5-02_CASINO";"9";"5";"13"
 ; ;"RES_SP5-02_CASINO";"9";"5";"14"
